X,Y,lagoslakeid,gnis_name,min,max,LakeArea,label
-92.88692,44.9837,442,Lake Elmo,16.81,34.8,4.69483262912778,<b>Lake Elmo</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 16.81-34.8 mg/L
-90.00727,46.37767,449,McDonald Lake,1,1,5.23336062463501,<b>McDonald Lake</b><br>Lake Area = 5.2 ha<br>Observed Chloride = 1-1 mg/L
-94.892081,46.91959,452,Fifth Crow Wing Lake,1,2.3,5.08647183222815,<b>Fifth Crow Wing Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 1-2.3 mg/L
-91.29199,45.10108,456,Finley Lake,1.9,2.2,3.15616049404199,<b>Finley Lake</b><br>Lake Area = 3.2 ha<br>Observed Chloride = 1.9-2.2 mg/L
-94.520605,44.259359,457,Clear Lake,18,25.7,4.56268179473721,<b>Clear Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 18-25.7 mg/L
-90.488019,47.833573,458,Thompson Lake,0.18,0.18,1.88042266030466,<b>Thompson Lake</b><br>Lake Area = 1.9 ha<br>Observed Chloride = 0.18-0.18 mg/L
-88.77275,44.91885,463,Island Lake,4.4,7.4,2.69010616555385,<b>Island Lake</b><br>Lake Area = 2.7 ha<br>Observed Chloride = 4.4-7.4 mg/L
-93.210489,46.823344,464,Remote Lake,2.81,2.81,3.87781525536128,<b>Remote Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 2.81-2.81 mg/L
-68.23893,44.34484,466,Bubble Pond,3.4741,6.573691,2.59239988957208,<b>Bubble Pond</b><br>Lake Area = 2.6 ha<br>Observed Chloride = 3.47-6.57 mg/L
-93.323845,44.392626,468,Fox Lake,12,15,4.82082189540704,<b>Fox Lake</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 12-15 mg/L
-94.6897,45.88848,469,Moose Lake,12,14,3.95806004990579,<b>Moose Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 12-14 mg/L
-95.598835,43.855014,471,Fulda First Lake,23.2,33.6,3.87338962372997,<b>Fulda First Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 23.2-33.6 mg/L
-96.358175,44.404672,474,Lake Shaokatan,6.8,12.1,5.97396700151848,<b>Lake Shaokatan</b><br>Lake Area = 6 ha<br>Observed Chloride = 6.8-12.1 mg/L
-92.504587,46.071954,477,Tamarack Lake,0.3865,0.534,3.38008256223833,<b>Tamarack Lake</b><br>Lake Area = 3.4 ha<br>Observed Chloride = 0.39-0.53 mg/L
-95.56966,45.38973,478,Lake Hassel,10.8,15.6,5.57907753782085,<b>Lake Hassel</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 10.8-15.6 mg/L
-93.73901,45.14191,485,Lake Martha,24,25,3.68540592840234,<b>Lake Martha</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 24-25 mg/L
-92.6486,45.06701,490,Bass Lake,5.5,9.77,5.00854243893523,<b>Bass Lake</b><br>Lake Area = 5 ha<br>Observed Chloride = 5.5-9.77 mg/L
-93.826179,44.274475,491,,7.696,22,5.04279237484471,<b>NA</b><br>Lake Area = 5 ha<br>Observed Chloride = 7.7-22 mg/L
-95.551057,46.295483,493,East Battle Lake,4.1,5.5,6.67783804889239,<b>East Battle Lake</b><br>Lake Area = 6.7 ha<br>Observed Chloride = 4.1-5.5 mg/L
-81.17769,40.34052,494,Tappan Lake,8.1,11.925,6.76236157798265,<b>Tappan Lake</b><br>Lake Area = 6.8 ha<br>Observed Chloride = 8.1-11.93 mg/L
-89.7028,45.99731,495,Little Rock Lake,0.168,0.344428571428571,2.75436810540489,<b>Little Rock Lake</b><br>Lake Area = 2.8 ha<br>Observed Chloride = 0.17-0.34 mg/L
-83.96562,40.18835,496,Kiser Lake,16,18.05,5.05380780398958,<b>Kiser Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 16-18.05 mg/L
-84.78616,45.04779,501,Lake Twentyseven,6,6,3.75565032545265,<b>Lake Twentyseven</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 6-6 mg/L
-93.641209,44.368084,507,Lake Volney,21,23.6,4.65330869216028,<b>Lake Volney</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 21-23.6 mg/L
-87.95731,43.80727,510,Gerber Lake,21,21,2.21156525649068,<b>Gerber Lake</b><br>Lake Area = 2.2 ha<br>Observed Chloride = 21-21 mg/L
-68.2748,44.37031,512,Aunt Betty Pond,6.218153,10.5641,2.54737427810648,<b>Aunt Betty Pond</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 6.22-10.56 mg/L
-93.330318,45.505749,515,Lake Francis,6.5,9.61,4.64150706122132,<b>Lake Francis</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 6.5-9.61 mg/L
-72.60518,44.04186,517,Sunset Lake,28.9,40.45,2.29922635875594,<b>Sunset Lake</b><br>Lake Area = 2.3 ha<br>Observed Chloride = 28.9-40.45 mg/L
-93.408511,45.913723,519,,0.88,28.3,5.62166577335508,<b>NA</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 0.88-28.3 mg/L
-93.919095,44.309647,524,Lake Emily,21,32.5,4.59843224184031,<b>Lake Emily</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 21-32.5 mg/L
-92.85618,45.22241,531,Big Marine Lake,3,26,6.51657746960991,<b>Big Marine Lake</b><br>Lake Area = 6.5 ha<br>Observed Chloride = 3-26 mg/L
-93.366072,46.649027,532,Davis Lake,2.5,5.8,3.46412869631003,<b>Davis Lake</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 2.5-5.8 mg/L
-93.473593,44.700302,533,Spring Lake,44,56,5.47092474352381,<b>Spring Lake</b><br>Lake Area = 5.5 ha<br>Observed Chloride = 44-56 mg/L
-95.456219,45.643999,537,Pelican Lake,17,20,5.33136121613575,<b>Pelican Lake</b><br>Lake Area = 5.3 ha<br>Observed Chloride = 17-20 mg/L
-94.381971,44.892646,539,,10.3,32.1,3.48026219997309,<b>NA</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 10.3-32.1 mg/L
-95.656185,46.294155,542,West Battle Lake,5,6.4,7.71058347921627,<b>West Battle Lake</b><br>Lake Area = 7.7 ha<br>Observed Chloride = 5-6.4 mg/L
-81.24217,40.5443,543,Atwood Lake,19.0333333333333,26,6.41845449146922,<b>Atwood Lake</b><br>Lake Area = 6.4 ha<br>Observed Chloride = 19.03-26 mg/L
-95.882575,46.021838,544,Pomme de Terre Lake,7.71,10.2,6.57655329910822,<b>Pomme de Terre Lake</b><br>Lake Area = 6.6 ha<br>Observed Chloride = 7.71-10.2 mg/L
-93.007441,46.122189,546,Grindstone Lake,1.2,2.84,5.35824266153952,<b>Grindstone Lake</b><br>Lake Area = 5.4 ha<br>Observed Chloride = 1.2-2.84 mg/L
-95.49238,43.793922,549,East Graham Lake,21,27,5.24597934978595,<b>East Graham Lake</b><br>Lake Area = 5.2 ha<br>Observed Chloride = 21-27 mg/L
-92.694167,46.477848,551,Hanging Horn Lake,1.8,4.71,5.09379639973957,<b>Hanging Horn Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 1.8-4.71 mg/L
-92.94754,45.27374,552,Forest Lake,17.5,35.5,6.8180092207033,<b>Forest Lake</b><br>Lake Area = 6.8 ha<br>Observed Chloride = 17.5-35.5 mg/L
-90.188731,47.871792,555,Marsh Lake,0.34,0.34,1.83489988804454,<b>Marsh Lake</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 0.34-0.34 mg/L
-94.636243,45.814126,557,Cedar Lake,5.77,7.07,4.56163861648699,<b>Cedar Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 5.77-7.07 mg/L
-90.657376,47.711622,562,Caribou Lake,0.9,1.6,5.67227020602433,<b>Caribou Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 0.9-1.6 mg/L
-93.508569,47.555233,565,Lake Elizabeth,0.315,0.315,4.34053377741512,<b>Lake Elizabeth</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 0.32-0.32 mg/L
-94.263923,46.553054,567,Middle Cullen Lake,1,3.2,5.06354918527384,<b>Middle Cullen Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 1-3.2 mg/L
-90.50917,48.046759,573,Poplar Lake,1.1,1.2,5.70561723578545,<b>Poplar Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 1.1-1.2 mg/L
-93.316113,43.632412,574,Albert Lea Lake,20,106.82,6.98057434006103,<b>Albert Lea Lake</b><br>Lake Area = 7 ha<br>Observed Chloride = 20-106.82 mg/L
-90.74875,47.839799,578,Bouder Lake,1.37,1.37,3.92518196806279,<b>Bouder Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 1.37-1.37 mg/L
-89.34577,46.06905,580,Baker Lake,1.96,1.96,2.69530870523626,<b>Baker Lake</b><br>Lake Area = 2.7 ha<br>Observed Chloride = 1.96-1.96 mg/L
-94.190942,47.436918,583,Lake Winnibigoshish,2.57,3.96,10.0242051692057,<b>Lake Winnibigoshish</b><br>Lake Area = 10 ha<br>Observed Chloride = 2.57-3.96 mg/L
-95.755196,46.477433,584,Dead Lake,4.85,5.65,8.01311698897492,<b>Dead Lake</b><br>Lake Area = 8 ha<br>Observed Chloride = 4.85-5.65 mg/L
-92.522279,48.396784,587,Little Trout Lake,0.26,0.5,4.64496428952937,<b>Little Trout Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 0.26-0.5 mg/L
-96.095937,44.361896,588,Dead Coon Lake,11.3,20,5.37994160739995,<b>Dead Coon Lake</b><br>Lake Area = 5.4 ha<br>Observed Chloride = 11.3-20 mg/L
-93.357441,46.642371,589,Steamboat Lake,2.6,5.7,2.84469095822209,<b>Steamboat Lake</b><br>Lake Area = 2.8 ha<br>Observed Chloride = 2.6-5.7 mg/L
-93.621422,46.735192,590,Waukenabo Lake,1.57,2.9,5.4891390434943,<b>Waukenabo Lake</b><br>Lake Area = 5.5 ha<br>Observed Chloride = 1.57-2.9 mg/L
-93.545048,46.624491,591,French Lake,2.32,2.32,4.04473076581074,<b>French Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 2.32-2.32 mg/L
-88.56058,45.67559,592,Logger Lake,0.265,0.265,2.24590394171679,<b>Logger Lake</b><br>Lake Area = 2.2 ha<br>Observed Chloride = 0.26-0.26 mg/L
-93.66892,45.37667,594,Birch Lake,4.7,5.3,4.11963163223398,<b>Birch Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 4.7-5.3 mg/L
-94.353886,46.44723,598,Gull Lake,3.3,4.1,8.29593240234234,<b>Gull Lake</b><br>Lake Area = 8.3 ha<br>Observed Chloride = 3.3-4.1 mg/L
-90.172705,47.87027,609,Trout Lake,0.26,0.756,4.64917861778062,<b>Trout Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 0.26-0.76 mg/L
-92.988103,45.026839,610,Silver Lake,50,141,3.34391997038935,<b>Silver Lake</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 50-141 mg/L
-91.518,45.79004,612,Sissabagama Lake,0.9,1.2,5.78717403021245,<b>Sissabagama Lake</b><br>Lake Area = 5.8 ha<br>Observed Chloride = 0.9-1.2 mg/L
-93.897443,46.686958,614,Island Lake,0.745,1.11,4.5589835176154,<b>Island Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 0.74-1.11 mg/L
-89.57135,46.19875,616,McCullough Lake,1.47,1.47,4.49537250733318,<b>McCullough Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 1.47-1.47 mg/L
-92.5724,45.21509,620,Cedar Lake,4,10,6.11655834942269,<b>Cedar Lake</b><br>Lake Area = 6.1 ha<br>Observed Chloride = 4-10 mg/L
-92.144858,46.977493,624,Sunshine Lake,5.29,5.63,3.46883483676497,<b>Sunshine Lake</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 5.29-5.63 mg/L
-94.474021,46.851353,634,Horseshoe Lake,0.69,1,4.64767696621952,<b>Horseshoe Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 0.69-1 mg/L
-93.662764,47.379732,637,Deer Lake,1.16,5.18,7.39807832843418,<b>Deer Lake</b><br>Lake Area = 7.4 ha<br>Observed Chloride = 1.16-5.18 mg/L
-68.33752,44.32741,640,Echo Lake,0.7244137,20.65692,4.56088532766979,<b>Echo Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 0.72-20.66 mg/L
-93.564728,44.897078,642,Galpin Lake,49,49.5,2.91894823585183,<b>Galpin Lake</b><br>Lake Area = 2.9 ha<br>Observed Chloride = 49-49.5 mg/L
-68.28754,44.32147,644,Upper Hadlock Pond,0.3857066,13.34156,2.73013518915068,<b>Upper Hadlock Pond</b><br>Lake Area = 2.7 ha<br>Observed Chloride = 0.39-13.34 mg/L
-92.711379,46.476149,646,Eddy Lake,2.7,3,2.25695418687935,<b>Eddy Lake</b><br>Lake Area = 2.3 ha<br>Observed Chloride = 2.7-3 mg/L
-81.21966,40.25705,647,Clendening Lake,6.2,9.275,6.49774118993119,<b>Clendening Lake</b><br>Lake Area = 6.5 ha<br>Observed Chloride = 6.2-9.28 mg/L
-90.276288,47.869867,653,Pickerel Lake,1.87,1.87,2.80387555545406,<b>Pickerel Lake</b><br>Lake Area = 2.8 ha<br>Observed Chloride = 1.87-1.87 mg/L
-93.743854,46.483342,660,Hammal Lake,1.5,2.1,5.02265063655908,<b>Hammal Lake</b><br>Lake Area = 5 ha<br>Observed Chloride = 1.5-2.1 mg/L
-74.66096,41.01945,665,Lake Mohawk,108,108,5.72740036359648,<b>Lake Mohawk</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 108-108 mg/L
-96.7326,45.69624,666,Lake Traverse,13.5,15.8,8.37778214746902,<b>Lake Traverse</b><br>Lake Area = 8.4 ha<br>Observed Chloride = 13.5-15.8 mg/L
-72.73195,43.15258,667,Burbee Pond,7.88,14.5,2.56766489781133,<b>Burbee Pond</b><br>Lake Area = 2.6 ha<br>Observed Chloride = 7.88-14.5 mg/L
-92.836109,48.470838,673,Ek (Leif) Lake,0.18,0.75,3.59211609014878,<b>Ek (Leif) Lake</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 0.18-0.75 mg/L
-82.66207,41.06274,675,,45.7,45.7,4.36580438765981,<b>NA</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 45.7-45.7 mg/L
-93.308029,44.955634,678,Lake of the Isles,3.2,304,3.88091347023755,<b>Lake of the Isles</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 3.2-304 mg/L
-93.652402,46.492037,680,Nord Lake,3.2,4.7,5.13584235667402,<b>Nord Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 3.2-4.7 mg/L
-72.86701,43.08168,682,Forester Pond,9.66,56.11,1.700473879884,<b>Forester Pond</b><br>Lake Area = 1.7 ha<br>Observed Chloride = 9.66-56.11 mg/L
-93.123572,45.034258,685,Lake Owasso,21,91.875,4.98903094303016,<b>Lake Owasso</b><br>Lake Area = 5 ha<br>Observed Chloride = 21-91.88 mg/L
-94.30642,45.39893,687,Pearl Lake,15,22,5.71684149986126,<b>Pearl Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 15-22 mg/L
-93.233328,45.63316,694,Little Stanchfield Lake,8.85,15.7,4.19819141031297,<b>Little Stanchfield Lake</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 8.85-15.7 mg/L
-93.68883,44.16893,695,Lakeview Lake,13.9,17,6.8046688423122,<b>Lakeview Lake</b><br>Lake Area = 6.8 ha<br>Observed Chloride = 13.9-17 mg/L
-88.46099,44.21267,699,Little Lake Butte Des Morts,11,13,6.1861341355296,<b>Little Lake Butte Des Morts</b><br>Lake Area = 6.2 ha<br>Observed Chloride = 11-13 mg/L
-93.133888,45.058278,700,,49,147,1.96588921848775,<b>NA</b><br>Lake Area = 2 ha<br>Observed Chloride = 49-147 mg/L
-94.45897,45.43695,704,Krays Lake,8,40.6,3.6543573651172,<b>Krays Lake</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 8-40.6 mg/L
-90.56866,44.98134,705,Sportsman Lake,4,14,4.57245906340149,<b>Sportsman Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 4-14 mg/L
-84.93015,45.60446,708,Larks Lake,4.83,7.04,5.47861646288023,<b>Larks Lake</b><br>Lake Area = 5.5 ha<br>Observed Chloride = 4.83-7.04 mg/L
-68.3635,44.32867,709,Long Pond,7.19635,10.69608,5.93858894890618,<b>Long Pond</b><br>Lake Area = 5.9 ha<br>Observed Chloride = 7.2-10.7 mg/L
-91.00981,43.61526,710,,5.6,8.2,2.76875764301838,<b>NA</b><br>Lake Area = 2.8 ha<br>Observed Chloride = 5.6-8.2 mg/L
-89.62752,45.63157,720,Oneida Lake,1,2.92,4.63802936124486,<b>Oneida Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 1-2.92 mg/L
-89.29142,45.97147,723,Croker Lake,2.1,2.1,1.56481578989829,<b>Croker Lake</b><br>Lake Area = 1.6 ha<br>Observed Chloride = 2.1-2.1 mg/L
-94.26059,45.25324,726,Lake Union,14,15,3.56883611589727,<b>Lake Union</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 14-15 mg/L
-94.02363,43.866424,729,Lura Lake,8.34,20,6.25724795904617,<b>Lura Lake</b><br>Lake Area = 6.3 ha<br>Observed Chloride = 8.34-20 mg/L
-93.338078,44.993296,734,Sweeney Lake,68,340,3.32531892599885,<b>Sweeney Lake</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 68-340 mg/L
-95.581622,46.275774,741,Stuart Lake,3.9,4.1,5.68729036434671,<b>Stuart Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 3.9-4.1 mg/L
-73.17861,44.66544,743,Round Pond,13.957,15.7,2.46470224178876,<b>Round Pond</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 13.96-15.7 mg/L
-95.37163,45.777039,749,Maple Lake,20.5,23,5.7965412217164,<b>Maple Lake</b><br>Lake Area = 5.8 ha<br>Observed Chloride = 20.5-23 mg/L
-89.12325,44.21613,750,Long Lake,1.6,3.66,4.63418417965422,<b>Long Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 1.6-3.66 mg/L
-93.186092,46.011516,755,Pomroy Lake,0.535,0.535,4.6344488276291,<b>Pomroy Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 0.54-0.54 mg/L
-96.137309,45.355494,758,Artichoke Lake,12.1,17.4,6.65324527022548,<b>Artichoke Lake</b><br>Lake Area = 6.7 ha<br>Observed Chloride = 12.1-17.4 mg/L
-72.40296,43.74872,759,Mitchell Pond,3.43,6.345,2.41245691737909,<b>Mitchell Pond</b><br>Lake Area = 2.4 ha<br>Observed Chloride = 3.43-6.34 mg/L
-93.256915,44.941935,765,Powderhorn Lake,22,447,1.4480629427177,<b>Powderhorn Lake</b><br>Lake Area = 1.4 ha<br>Observed Chloride = 22-447 mg/L
-93.284628,44.666613,766,Marion Lake,93,116,5.34267478440768,<b>Marion Lake</b><br>Lake Area = 5.3 ha<br>Observed Chloride = 93-116 mg/L
-94.266,44.310507,777,Swan Lake,19.1,21.5,8.31514984283003,<b>Swan Lake</b><br>Lake Area = 8.3 ha<br>Observed Chloride = 19.1-21.5 mg/L
-92.907885,48.060081,778,Pelican Lake,2.3,3.93,8.44249507269874,<b>Pelican Lake</b><br>Lake Area = 8.4 ha<br>Observed Chloride = 2.3-3.93 mg/L
-93.492675,44.868606,780,Round Lake,52.3,84.6,2.51078140158779,<b>Round Lake</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 52.3-84.6 mg/L
-92.95316,45.10132,781,Pine Tree Lake,13.2,16,4.2560652315283,<b>Pine Tree Lake</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 13.2-16 mg/L
-92.477008,44.184965,783,Zumbro Lake,18.6666666666667,59.3333333333333,5.64588733950374,<b>Zumbro Lake</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 18.67-59.33 mg/L
-92.742261,48.496537,789,Weir Lake,0.25,0.25,3.52836445745968,<b>Weir Lake</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 0.25-0.25 mg/L
-92.904342,46.791361,791,Prairie Lake,2.7,3.7,5.77353726052377,<b>Prairie Lake</b><br>Lake Area = 5.8 ha<br>Observed Chloride = 2.7-3.7 mg/L
-87.53199,46.55713,795,McClure Storage Basin,1,1,3.73685428599031,<b>McClure Storage Basin</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 1-1 mg/L
-93.099172,45.096456,800,Pleasant Lake,19,22.4,5.47000051224923,<b>Pleasant Lake</b><br>Lake Area = 5.5 ha<br>Observed Chloride = 19-22.4 mg/L
-90.16997,46.07344,803,Flambeau Flowage 666,2.05,5.15,8.56442499912158,<b>Flambeau Flowage 666</b><br>Lake Area = 8.6 ha<br>Observed Chloride = 2.05-5.15 mg/L
-89.59068,43.9103,815,Twin Lakes,3.8,3.8,1.64751450979799,<b>Twin Lakes</b><br>Lake Area = 1.6 ha<br>Observed Chloride = 3.8-3.8 mg/L
-92.330892,47.51486,816,,3,3,3.6543178859684,<b>NA</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 3-3 mg/L
-68.25027,44.36351,817,Eagle Lake,4.8921,7.595821,5.23994539311301,<b>Eagle Lake</b><br>Lake Area = 5.2 ha<br>Observed Chloride = 4.89-7.6 mg/L
-88.39388,45.18138,823,Bear Paw Lake,0.6,1,2.95554965792082,<b>Bear Paw Lake</b><br>Lake Area = 3 ha<br>Observed Chloride = 0.6-1 mg/L
-88.99396,46.23891,830,Tamarack Lake,2,2,4.89893919539421,<b>Tamarack Lake</b><br>Lake Area = 4.9 ha<br>Observed Chloride = 2-2 mg/L
-93.747638,46.650168,833,Blind Lake,1.41,2.5,4.82697473003206,<b>Blind Lake</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 1.41-2.5 mg/L
-83.6607,44.33908,840,Round Lake,0.84,0.84,3.59253263718697,<b>Round Lake</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 0.84-0.84 mg/L
-94.045549,47.742173,842,Dora Lake,1.75,2.45,5.07479864299052,<b>Dora Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 1.75-2.45 mg/L
-93.659015,44.86656,843,Stieger Lake,64,73,4.18413308676794,<b>Stieger Lake</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 64-73 mg/L
-92.096636,47.989477,844,Cummings Lake,0.26,0.26,6.52194275235502,<b>Cummings Lake</b><br>Lake Area = 6.5 ha<br>Observed Chloride = 0.26-0.26 mg/L
-93.913593,46.496985,848,Agate Lake,2.72,2.72,4.30696379830162,<b>Agate Lake</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 2.72-2.72 mg/L
-94.948257,43.948219,853,Mountain Lake,28.8,68,4.48776410233887,<b>Mountain Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 28.8-68 mg/L
-81.812,40.15475,855,,19.025,43.7333333333333,5.11946578242936,<b>NA</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 19.02-43.73 mg/L
-93.413319,45.074398,857,Eagle Lake,107,126.5,4.73808645533808,<b>Eagle Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 107-126.5 mg/L
-89.64702,43.74316,858,Jordan Lake,2,2,4.49686667730481,<b>Jordan Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 2-2 mg/L
-91.88753,48.092415,866,Angleworm Lake,0.2,0.2,4.04372830508433,<b>Angleworm Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 0.2-0.2 mg/L
-72.68326,42.91828,870,Sunset Lake,0.53,2,3.67660265162307,<b>Sunset Lake</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 0.53-2 mg/L
-91.3957,45.23501,874,Two Island Lake,0.7,0.7,2.47713234134652,<b>Two Island Lake</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 0.7-0.7 mg/L
-95.11161,45.90608,876,Lake Osakis,5.4,21.2666666666667,7.85021772415964,<b>Lake Osakis</b><br>Lake Area = 7.9 ha<br>Observed Chloride = 5.4-21.27 mg/L
-90.424314,47.823279,878,Devil Track Lake,1.1,1.3,6.60635432905843,<b>Devil Track Lake</b><br>Lake Area = 6.6 ha<br>Observed Chloride = 1.1-1.3 mg/L
-94.824643,47.027776,882,East Crooked Lake,0.56,1,4.98202852922994,<b>East Crooked Lake</b><br>Lake Area = 5 ha<br>Observed Chloride = 0.56-1 mg/L
-92.02652,44.59734,885,Silver Birch Lake,6.4,10.4,4.06919443248672,<b>Silver Birch Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 6.4-10.4 mg/L
-92.838413,47.48923,886,Sherman Group Tailings Basin,3.5,4.7,3.61678766674686,<b>Sherman Group Tailings Basin</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 3.5-4.7 mg/L
-72.39444,44.63932,894,Mud Pond,9.195,18.7,2.400629712626,<b>Mud Pond</b><br>Lake Area = 2.4 ha<br>Observed Chloride = 9.2-18.7 mg/L
-72.09548,44.5344,896,Chandler Pond,2,2,3.29714674847432,<b>Chandler Pond</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 2-2 mg/L
-93.801028,44.188742,902,Madison Lake,14.2,25.6,6.29495127424296,<b>Madison Lake</b><br>Lake Area = 6.3 ha<br>Observed Chloride = 14.2-25.6 mg/L
-96.619273,45.419164,915,Big Stone Lake,14.1,15.9,8.4787437763521,<b>Big Stone Lake</b><br>Lake Area = 8.5 ha<br>Observed Chloride = 14.1-15.9 mg/L
-90.411781,48.042459,918,Aspen Lake,0.995,1.77,4.04574878363357,<b>Aspen Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 1-1.77 mg/L
-88.01865,46.204,923,Silver Lake,2,2,3.79212759026831,<b>Silver Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 2-2 mg/L
-92.79765,45.11856,924,Little Carnelian Lake,2,25,3.42661395976852,<b>Little Carnelian Lake</b><br>Lake Area = 3.4 ha<br>Observed Chloride = 2-25 mg/L
-94.857577,46.86182,931,Third Crow Wing Lake,1,3,5.56346630329119,<b>Third Crow Wing Lake</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 1-3 mg/L
-92.48865,48.336248,933,Mukooda Lake,0.275,0.275,5.74138697185891,<b>Mukooda Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 0.28-0.28 mg/L
-72.60433,43.12237,941,Athens Pond,8.64,12.5,2.12087878689456,<b>Athens Pond</b><br>Lake Area = 2.1 ha<br>Observed Chloride = 8.64-12.5 mg/L
-88.4276,43.12468,946,Okauchee Lake 85,31.8,49.9,6.20426418412522,<b>Okauchee Lake 85</b><br>Lake Area = 6.2 ha<br>Observed Chloride = 31.8-49.9 mg/L
-89.887,45.96219,950,Moss Lake,4,5.55,4.3156870258846,<b>Moss Lake</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 4-5.55 mg/L
-96.044575,44.383,953,Goose Lake,11,19.4,4.07163080178668,<b>Goose Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 11-19.4 mg/L
-92.80868,45.13554,955,Big Carnelian Lake,4,21,5.22307860144273,<b>Big Carnelian Lake</b><br>Lake Area = 5.2 ha<br>Observed Chloride = 4-21 mg/L
-95.248343,45.851537,960,Smith Lake,17,18,5.56983178118498,<b>Smith Lake</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 17-18 mg/L
-94.50088,45.43597,963,Koetter Lake,12,44.6,4.17269984699807,<b>Koetter Lake</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 12-44.6 mg/L
