SITEID_07,SITEID_12,UID,VISIT_NO,SAMPLE_CATEGORY,SITE_TYPE,LON_DD,LAT_DD,DATE_COL,LAKE_NAME,STATE,WGT_NLA,WSA_ECO9,OMER_L3_ECO,OMER_L3_ECO_NAME,LAKE_ORIGIN,AREA_HA,PERIM_KM,ELEVATION,DEPTHMAX,DATEWQ,SAMPLE_DEPTH_M,PH,COND_US,ANC_UEQL,TURB_NTU,TOC_MGL,DOC_MGL,AMMONIA_N_MGL,NITRATE_NITRITE_N_MGL,TN_MGL,TP_UGL,CHLORIDE_MGL,NITRATE_N_MGL,SULFATE_MGL,CALCIUM_MGL,MAGNESIUM_MGL,SODIUM_MGL,POTASSIUM_MGL,COLOR_PCU,SILICA_MGL,CHLA_UGL,TSS_MGL,NITRITE_N_MGL,ALUMINUM_MGL,wq_source,chla_source,DATEPROFILE,DEPTH_M.mean,DEPTH_M.min,DEPTH_M.max,DEPTH_M.obs,TEMP_C.mean,TEMP_C.min,TEMP_C.max,TEMP_C.obs,DO_MGL.mean,DO_MGL.min,DO_MGL.max,DO_MGL.obs,PH.mean,PH.min,PH.max,PH.obs,COND_US.mean,COND_US.min,COND_US.max,COND_US.obs,profile_source,DATE_SECCHI,SECCHI_M,SECCHI_RE_M,CLEAR_TO_BOTTOM,secchi_source,DATEPHYTO,PHYTO_BIOVOL_UM3L.sum,PHYTO_BIOVOL_UM3L.obs,PHYTO_ABUND_CL.sum,PHYTO_ABUND_CL.obs,PHYTO_ABUND_OL.sum,PHYTO_ABUND_OL.obs,phyto_source,DATEZOOP,ZOO_FINE_50um_ABUND_L.sum,ZOO_FINE_50um_ABUND_L.obs,ZOO_FINE_50um_BIOMASS_UGL.sum,ZOO_FINE_50um_BIOMASS_UGL.obs,ZOO_FINE_80um_ABUND_L.sum,ZOO_FINE_80um_ABUND_L.obs,ZOO_FINE_80um_BIOMASS_UGL.sum,ZOO_FINE_80um_BIOMASS_UGL.obs,ZOO_COARSE_150um_ABUND_L.sum,ZOO_COARSE_150um_ABUND_L.obs,ZOO_COARSE_150um_BIOMASS_UGL.sum,ZOO_COARSE_150um_BIOMASS_UGL.obs,ZOO_COARSE_243um_ABUND_L.sum,ZOO_COARSE_243um_ABUND_L.obs,ZOO_COARSE_243um_BIOMASS_UGL.sum,ZOO_COARSE_243um_BIOMASS_UGL.obs,zoo_source,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,DISTANCE_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,Residence_Time
NLA06608-0340,NA,NA,1,P,PROB_Lake,-105.8760128,35.69079767,6/21/07,Nichols Reservoir,New Mexico,27.7848793,WMT,21,Southern Rockies,MAN-MADE,11.02740921,1.753375984,2280.73,14,6/21/07,2,7.11,66.59,454.91,4.97,7.03,6.5,0.005,0.005,0.333,23,1.082,0.005,5.348,5.745,2.164,2.842,0.672,22,12.757,9.904,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,6/21/07,7,0,14,15,14.25333333,12.3,19.1,15,6.98,0.6,8.6,15,7.486666667,6.9,8.1,15,79.26666667,70,151,15,NLA2007_Profile_20091008.csv,6/21/07,1.87,NA,,NLA2007_Secchi_20091008.csv,6/21/07,3498140.287,9,1566060.606,20,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,6/21/07,NA,NA,NA,NA,2481.597504,3,NA,NA,NA,NA,NA,NA,1627.46276,6,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,0.6,0,0.6,0,0,0,0,0,0.4,0.3,94.5,0.1,94.9,1,3.1,0,0,0,0,0,0,0.001798644,16.4,0,16.4,0,0,0,0,0,0,0,66.7,0,66.7,16,0.9,0,0,0,0,0,0,0.497201378
NLA06608-0341,NA,NA,1,P,PROB_Lake,-75.93516194,43.20849339,9/18/07,Oneida Lake,New York,8.418311244,NAP,83,Eastern Great Lakes and Hudson Lowlands,NATURAL,20700.45539,108.3401462,112.31,11.5,9/18/07,2,8.34,358.7,1826.98,1.51,2.92,3.24,0.01,0.013,0.333,23,23.415,0.073,44.085,39.82,9.123,12.44,1.1,7,6.54,5.28,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,9/18/07,5.5,0,11,12,19.33333333,19.2,19.5,12,8.126666667,7.86,8.77,12,NA,NA,NA,0,NA,NA,NA,0,NLA2007_Profile_20091008.csv,9/18/07,3.65,NA,,NLA2007_Secchi_20091008.csv,9/18/07,48085.87255,8,878423.8784,11,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,9/18/07,NA,NA,NA,NA,18.08146605,2,NA,NA,NA,NA,NA,NA,1226.221878,10,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,7.1,0,7.1,3.4,1.7,0.4,0.1,5.6,0.3,29.6,9.5,2.9,42,10.6,1.9,13.8,9.3,23.1,9,0.5,9.5,0.001798644,92.5,0,92.5,0.9,0.8,0.2,0,1.9,0,0.9,0.2,0.3,1.4,1.3,0.4,0.5,0.1,0.6,1.7,0.2,1.9,0.20537479
NLA06608-0343,NLA12_SD-103,8266,1,NA,PROB,-96.63402874,44.87790723,8/28/12,Lake Alice,South Dakota,81.1953635,TPL,46,NA,NATURAL,427.2452702,11.53423062,530.52,NA,8/28/12,NA,8.85,1433,3942,4.51,NA,13.46,0.114,0.005,1.891,67,13.381,0.005,631.762,65.23,154.7,39.63,22.13,22,6.259,13.7,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/28/12,1.1,0,2.5,5,22.4,22.4,22.4,5,6.72,6.3,7,5,8.9,8.9,8.9,5,1403,1403,1403,5,nla2012_wide_profile_08232016.csv,8/28/12,1.2,1.15,,nla2012_secchi_08232016.csv,8/28/12,6145837509,20,NA,NA,34046.0682,10,nla2012_phytoplankton_wide_count_02122014.csv,8/28/12,89214,8,52645,8,53907,6,31392,6,50601,8,84393,8,77833,10,72503,10,nla2012_zoopcnt_04032014.csv,21.8,0,21.8,4.1,0.3,0.1,0,4.5,0,0.6,0,0,0.6,0,50.5,9.1,6.4,15.5,0,7.1,7.1,0.001798644,75.8,0,75.8,2.1,0,0,0,2.1,0,0.2,0,0,0.2,0,9.5,3,3.9,6.9,0,5.4,5.4,1.268644513
NLA06608-0343,NA,NA,1,P,PROB_Lake,-96.63532038,44.87173399,8/21/07,Lake Alice,South Dakota,21.66603912,TPL,46,Northern Glaciated Plains,NATURAL,427.244916,11.53420811,530.52,2.6,8/21/07,2,8.78,1554,4430.85,10.4,17.54,16.95,0.313,0.027,2.606,117,14.166,0.031,674.153,74.69,164.7,34.64,21.83,19,28.249,45.36,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,8/21/07,1.25,0,2.5,6,19.3,19.3,19.3,6,6.6,6.4,6.7,6,8.65,8.5,8.7,6,1551.833333,1550,1554,6,NLA2007_Profile_20091008.csv,8/21/07,1.36,NA,,NLA2007_Secchi_20091008.csv,8/21/07,9212498.571,23,220560526.5,31,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,8/21/07,NA,NA,NA,NA,115.9068336,3,NA,NA,NA,NA,NA,NA,10050.82572,8,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,21.8,0,21.8,4.1,0.3,0.1,0,4.5,0,0.6,0,0,0.6,0,50.5,9.1,6.4,15.5,0,7.1,7.1,0.001798644,75.8,0,75.8,2.1,0,0,0,2.1,0,0.2,0,0,0.2,0,9.5,3,3.9,6.9,0,5.4,5.4,1.268644513
NLA06608-0344,NA,NA,1,P,PROB_Lake,-96.87657153,40.96440578,7/5/07,Branched Oak Lake,Nebraska,2.001691105,TPL,47,Western Corn Belt Plains,MAN-MADE,673.3547134,28.46741033,390.54,8.2,7/5/07,1.8,8.68,404.3,3544.56,6.15,7.42,7.1,0.026,0.005,0.848,53,8.692,0.005,35.367,31.69,8.354,20.59,10.59,10,0.4,24.8,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/5/07,3.966666667,0,7.7,9,25.37777778,21.9,27.3,9,5.766666667,0.4,11.1,9,8.144444444,7.4,8.7,9,394.1333333,377.4,403.4,9,NLA2007_Profile_20091008.csv,7/5/07,1,NA,,NLA2007_Secchi_20091008.csv,7/5/07,2756984.142,18,18847234.46,24,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/5/07,NA,NA,NA,NA,4162.61528,8,NA,NA,NA,NA,NA,NA,4494.087022,9,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,4,0,4,3.1,0.3,0,0,3.4,0,7.7,0,0,7.7,0,52.6,8.9,23.2,32.1,0.1,0,0.1,0.001798644,63.8,0,63.8,1.5,1.8,0.2,0,3.5,0,4.2,0,0.1,4.3,0,27,0,0,0,0.9,0.4,1.3,1.460647736
NLA06608-0345,NA,NA,1,P,PROB_Lake,-79.84411222,36.6584792,6/21/07,Lake Lanier,Virginia,28.28770048,SAP,45,Piedmont,MAN-MADE,11.042643,2.138352792,213.8,5.3,6/21/07,2,7.88,118.6,853.15,2.66,3.71,3.72,0.012,0.005,0.511,22,6.103,0.005,5.86,9.658,3.776,5.073,2.41,10,4.083,6.048,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,6/21/07,2.466666667,0,4.8,6,22.63333333,14.3,27.1,6,7.033333333,0.6,9.4,6,7.4,6.8,7.8,6,114.6666667,112,120,6,NLA2007_Profile_20091008.csv,6/21/07,2.45,NA,,NLA2007_Secchi_20091008.csv,6/21/07,3045138.751,12,82540606.06,23,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,6/21/07,NA,NA,NA,NA,587.0198178,11,NA,NA,NA,NA,NA,NA,8378.557071,4,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,3.6,0,3.6,30.6,15.1,1.6,0.6,47.9,0,46,0.2,1.4,47.6,0.1,0.5,0.4,0,0.4,0,0,0,0.001798644,17.6,0,17.6,34.4,15.3,0,0,49.7,0,22.2,0,3.9,26.1,0.8,0,5.8,0,5.8,0,0,0,0.288127863
NLA06608-0350,NLA12_WI-106,1000188,1,NA,PROB,-90.66040551,45.76452987,8/28/12,Price Lake,Wisconsin,416.7172224,UMW,50,NA,NATURAL,35.28672369,2.249213192,442.81,NA,8/28/12,NA,7.42,98,706,1.9,18,18,0.015,0.019,0.68,24,1.5,NA,7.4,10.1,3.6,1.8,0.4,110,3.17,7.43,NA,NA,NA,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/28/12,3.475,0,6.8,8,18.0875,12,24.7,8,3.5375,0.3,7.7,8,7.0375,6.7,7.3,8,94.375,71,122,8,nla2012_wide_profile_08232016.csv,8/28/12,1,0.9,,nla2012_secchi_08232016.csv,8/28/12,1017817318,32,NA,NA,1379.499,13,nla2012_phytoplankton_wide_count_02122014.csv,8/28/12,92125,21,24523,21,52880,20,20983,20,9030,11,20659,11,16971,10,19919,10,nla2012_zoopcnt_04032014.csv,3.3,0,3.3,1,0,0,0,1,0,30.3,0.5,5.1,35.9,7,1.1,0,0.1,0.1,42.8,8.9,51.7,0.001798644,46.2,0,46.2,4.3,0,0,0,4.3,0,19.7,0,3.8,23.5,1.2,0,0,0,0,20.5,4.3,24.8,1.497555463
NLA06608-0350,NA,NA,1,P,PROB_Lake,-90.6606696,45.7646886,8/9/07,Price Lake,Wisconsin,159.855637,UMW,50,Northern Lakes and Forests,NATURAL,35.28669789,2.249208681,442.81,7.6,8/9/07,2,7.93,85.38,802.99,5.39,15.96,14.52,0.013,0.005,0.902,18,0.401,0.005,2.371,10.93,3.463,1.983,0.541,46,2.961,17.44,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,8/9/07,3.5,0,7,8,18.6375,11.1,25,8,3.5,0.3,9.1,8,7.0875,6,8.3,8,100.5875,68.5,145.5,8,NLA2007_Profile_20091008.csv,8/9/07,1.15,NA,,NLA2007_Secchi_20091008.csv,8/9/07,1663175.62,11,20061476.33,14,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,8/9/07,NA,NA,NA,NA,1446.517284,13,NA,NA,NA,NA,NA,NA,462.7994285,9,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,3.3,0,3.3,1,0,0,0,1,0,30.3,0.5,5.1,35.9,7,1.1,0,0.1,0.1,42.8,8.9,51.7,0.001798644,46.2,0,46.2,4.3,0,0,0,4.3,0,19.7,0,3.8,23.5,1.2,0,0,0,0,20.5,4.3,24.8,1.497555463
NLA06608-0354,NA,NA,1,P,PROB_Lake,-71.80704144,42.51316899,7/19/07,Haynes Reservoir,Massachusetts,74.8790103,NAP,59,Northeastern Coastal Zone,MAN-MADE,21.96049736,2.451015046,255.8,2.9,7/19/07,2,6.42,34.03,27.21,0.432,2.65,2.29,0.012,0.005,0.188,5,5.762,0.005,3.321,0.939,0.242,3.953,0.363,5,0.135,2.088,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/19/07,1.25,0,2.5,6,25.10166667,24.89,25.28,6,7.865,7.73,8.14,6,6.188333333,6.14,6.28,6,33.83333333,33,34,6,NLA2007_Profile_20091008.csv,7/19/07,NA,NA,Y,NLA2007_Secchi_20091008.csv,7/19/07,276062.4001,21,1454080.343,28,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/19/07,NA,NA,NA,NA,3562.868504,4,NA,NA,NA,NA,NA,NA,807.6388167,4,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,20.1,0,20.1,7.2,0,0,0,7.2,0,37.8,29.1,5.9,72.8,0,0,0,0,0,0,0,0,0.001798644,33.8,0,33.8,3.7,0,0,0,3.7,0,24.5,29.4,8.7,62.6,0,0,0,0,0,0,0,0,0.178993432
NLA06608-0356,NA,NA,1,P,PROB_Lake,-104.5942811,36.5624187,7/16/07,Lake Number Twelve,New Mexico,3.469459355,SPL,26,Southwestern Tablelands,MAN-MADE,91.80896919,3.990401114,1831,2.4,7/16/07,2,8.61,1269,1564.79,47.4,16.12,9.47,0.026,0.005,2.897,167,26.841,0.005,529.674,47.11,61.44,117.6,5.783,12,0.551,110.7,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/16/07,0.94,0,1.7,5,22.08,20.9,24.1,5,NA,NA,NA,0,9.84,9.1,10.3,5,1094.4,1086,1102,5,NLA2007_Profile_20091008.csv,7/16/07,1.85,NA,,NLA2007_Secchi_20091008.csv,7/16/07,8334357.839,2,41638486.97,4,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/16/07,NA,NA,NA,NA,1529.39067,4,NA,NA,NA,NA,NA,NA,5567.584753,11,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,2.2,0,2.2,0.7,0,0,0,0.7,0,0,0.7,0,0.7,3.7,83.3,0,7.1,7.1,0,2.2,2.2,0.001798644,46.9,0,46.9,0,0,0,0,0,0,0,0.3,0,0.3,4.2,36.8,0,0,0,0,11.7,11.7,0.559505322
NLA06608-0357,NA,NA,1,P,PROB_Lake,-73.13778739,42.31280493,7/27/07,Buckley-Dunton,Massachusetts,27.64931589,NAP,58,Northeastern Highlands,MAN-MADE,58.46368161,5.075889043,536.84,3.3,7/27/07,2,6.66,30.1,42.96,1.5,4.65,4.39,0.005,0.005,0.276,14,3.401,0.005,3.634,1.752,0.504,1.974,0.423,15,0.835,5.616,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/27/07,1.25,0,2.5,6,23.90333333,22.65,24.4,6,8.121666667,7.74,8.25,6,6.445,6.25,6.52,6,28,28,28,6,NLA2007_Profile_20091008.csv,7/27/07,1.78,NA,,NLA2007_Secchi_20091008.csv,7/27/07,13124060.5,22,4368216.702,34,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/27/07,NA,NA,NA,NA,30739.39635,10,NA,NA,NA,NA,NA,NA,289.3034567,6,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,10.6,0,10.6,2.6,0,0,0,2.6,0,55.1,3.2,24.1,82.4,1.1,0.1,0,0,0,3,0.3,3.3,0.001798644,38.7,0,38.7,2,0,0,0,2,0,26.6,3.7,25.2,55.5,0.9,0,0.3,0,0.3,1.5,0.9,2.4,0.283153342
NLA06608-0357,NLA12_MA-103,8613,1,NA,PROB,-73.13713927,42.31302099,9/17/12,Buckley Dunton Lake,Massachusetts,130.3530924,NAP,58,NA,MAN_MADE,58.46346487,5.075888956,536.84,NA,9/17/12,NA,6.68,27.7,78,1.04,NA,5.25,0.0053,0.003,0.395,15,3.107,0.003,2.841,1.533,0.536,2.462,0.404,32,0.357,4.68,NA,0,0.025,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,9/17/12,1.071428571,0,2.5,7,17.98571429,17.8,18.1,7,8.128571429,8.1,8.2,7,5.757142857,5.6,5.9,7,NA,NA,NA,0,nla2012_wide_profile_08232016.csv,9/17/12,1.85,1.8,,nla2012_secchi_08232016.csv,9/17/12,2105104380,56,NA,NA,6951.1596,32,nla2012_phytoplankton_wide_count_02122014.csv,9/17/12,174956,20,118424,20,130730,15,70388,15,20536,9,31730,9,15171,8,17454,8,nla2012_zoopcnt_04032014.csv,10.6,0,10.6,2.6,0,0,0,2.6,0,55.1,3.2,24.1,82.4,1.1,0.1,0,0,0,3,0.3,3.3,0.001798644,38.7,0,38.7,2,0,0,0,2,0,26.6,3.7,25.2,55.5,0.9,0,0.3,0,0.3,1.5,0.9,2.4,0.283153342
NLA06608-0358,NA,NA,1,P,PROB_Lake,-71.13479653,44.84025867,7/17/07,Little Greenough Pond,New Hampshire,83.28595282,NAP,58,Northeastern Highlands,NATURAL,13.10743679,1.502320109,444.3,2.4,7/17/07,2,6.79,20.58,82.33,1.15,5.68,5.45,0.013,0.005,0.209,7,0.219,0.005,3.166,2.109,0.458,0.686,0.283,16,3.738,3.687,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/17/07,1.3,0,2.4,4,21.15,20.2,21.9,4,8.35,7.4,8.8,4,6.425,6.2,6.5,4,11.53333333,10.9,12.1,3,NLA2007_Profile_20091008.csv,7/17/07,2.23,NA,,NLA2007_Secchi_20091008.csv,7/17/07,158714.2479,23,324014.2499,31,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/17/07,NA,NA,NA,NA,2175.803081,8,NA,NA,NA,NA,NA,NA,1591.169012,6,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,3.2,0,3.2,0,0,0,0,0,0,20.2,22.2,46.5,88.9,1.9,0,0,0,0,5.7,0.2,5.9,0.001798644,34,0,34,0,0,0,0,0,0,7.8,17.6,30.4,55.8,1,0,0,0,0,9.2,0,9.2,0.026496644
NLA06608-0358,NLA12_NH-102,7104,1,NA,PROB,-71.13438995,44.84033593,7/11/12,Little Greenough Pond,New Hampshire,187.0910369,NAP,58,NA,NATURAL,13.10744099,1.502314021,444.3,NA,7/11/12,NA,6.96,19.78,117.1,1.44,NA,6.83,0.0076,0.004,0.388,20,0.215,0.004,2.168,2.214,0.526,0.858,0.288,42,5.1,5.408,NA,0,0.056,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/11/12,1.117142857,0.11,2.49,7,22.40857143,20.6,23.5,7,7.942857143,5.7,8.38,7,6.465714286,6.1,6.58,7,18.42857143,18,21,7,nla2012_wide_profile_08232016.csv,7/11/12,1.75,1.7,N,nla2012_secchi_08232016.csv,7/11/12,7700196202,38,NA,NA,31457.6489,23,nla2012_phytoplankton_wide_count_02122014.csv,7/11/12,101944,11,26327,11,23831,6,4966,6,34641,9,47760,9,27881,7,54489,7,nla2012_zoopcnt_04032014.csv,3.2,0,3.2,0,0,0,0,0,0,20.2,22.2,46.5,88.9,1.9,0,0,0,0,5.7,0.2,5.9,0.001798644,34,0,34,0,0,0,0,0,0,7.8,17.6,30.4,55.8,1,0,0,0,0,9.2,0,9.2,0.026496644
NLA06608-0359,NA,NA,1,P,PROB_Lake,-96.62636247,45.40860134,7/10/07,Big Stone Lake,Minnesota,3.957354262,TPL,46,Northern Glaciated Plains,MAN-MADE,4821.588411,102.7742922,294.63,3.9,7/10/07,0.6,8.57,979.1,3878.14,23.5,11.54,9.9,0.214,0.017,1.296,191,12.814,0.181,329.307,91.22,54,34.56,8.309,20,24.075,42.655,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/10/07,1.666666667,0,3.5,6,24.6,24.6,24.6,6,7.483333333,7.4,7.5,6,8.6,8.6,8.6,6,982.8333333,982,984,6,NLA2007_Profile_20091008.csv,7/10/07,0.3,NA,,NLA2007_Secchi_20091008.csv,7/10/07,24922034.1,12,134025944.2,16,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/10/07,NA,NA,NA,NA,460.6468731,1,NA,NA,NA,NA,NA,NA,5896.611025,3,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,4,0,4,4,0.6,0.2,0,4.8,0.1,2.1,0,0,2.1,0,15.7,14.7,52.6,67.3,0.1,5.8,5.9,0.001798644,76.3,0,76.3,3,0.5,0.1,0,3.6,0.1,3.3,0,0,3.3,0,2.7,7.8,1.9,9.7,0.6,3.6,4.2,0.186401278
NLA06608-0359,NLA12_MN-119,7737,1,NA,PROB,-96.62584248,45.40861219,8/7/12,Big Stone Lake,Minnesota,5.9182122,TPL,46,NA,MAN_MADE,4821.588144,102.7742856,294.63,NA,8/7/12,NA,8.69,1241,3516,2.44,NA,9.16,0.03,0.002,1.364,152,16.47,0.002,513.1,114.1,81.67,49.48,9.622,25,30.76,38.28,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/7/12,1.583333333,0,3.5,6,24.98333333,24.6,25.2,6,9.533333333,6.2,12.2,6,8.383333333,8.3,8.5,6,1240.666667,1229,1256,6,nla2012_wide_profile_08232016.csv,8/7/12,1.6,1.5,,nla2012_secchi_08232016.csv,8/7/12,23809649141,10,NA,NA,72963.6784,6,nla2012_phytoplankton_wide_count_02122014.csv,8/7/12,51217,9,34345,9,37578,6,23994,6,65251,10,85423,10,77600,13,105155,13,nla2012_zoopcnt_04032014.csv,4,0,4,4,0.6,0.2,0,4.8,0.1,2.1,0,0,2.1,0,15.7,14.7,52.6,67.3,0.1,5.8,5.9,0.001798644,76.3,0,76.3,3,0.5,0.1,0,3.6,0.1,3.3,0,0,3.3,0,2.7,7.8,1.9,9.7,0.6,3.6,4.2,0.186401278
NLA06608-0361,NA,NA,1,P,PROB_Lake,-81.04741516,35.02063348,7/15/07,Lake Wylie,North Carolina,5.939198937,SAP,45,Piedmont,MAN-MADE,4528.488176,371.4952832,161.62,9.4,7/15/07,2,7.67,99.69,481.89,1.92,2.26,2.32,0.031,0.005,0.171,19,8.577,0.033,9.378,5.403,2.126,7.992,2.178,8,11.222,11.856,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/15/07,4.49,0,8.9,10,27.92,27.6,28,10,NA,NA,NA,0,6.86,6.6,7,10,109.21,108.8,110.4,10,NLA2007_Profile_20091008.csv,7/15/07,1.98,NA,,NLA2007_Secchi_20091008.csv,7/15/07,7297972.575,19,9891259.26,32,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/15/07,NA,NA,NA,NA,83.71049095,10,NA,NA,NA,NA,NA,NA,10.04525891,4,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,3,0,3,9.8,4.7,1.1,0.4,16,0.1,44.5,9.2,2.6,56.3,1.8,3.1,18.8,0.4,19.2,0.4,0,0.4,0.001798644,41.5,0,41.5,10,3.3,0.8,0.3,14.4,0,23.9,12.5,1.5,37.9,0.2,2.6,2.6,0,2.6,0.7,0,0.7,0.25305715
NLA06608-0363,NA,NA,1,P,PROB_Lake,-85.33088977,41.93460679,7/21/07,Palmer Lake,Michigan,3.743461174,UMW,56,Southern Michigan/Northern Indiana Drift Plains,MAN-MADE,294.5937826,21.87920273,258.64,13,7/21/07,2,8.52,475,3111.68,1.93,5.74,5.3,0.012,0.005,0.567,18,22.426,0.005,61.407,56.06,19.54,6.842,1.633,5,16.15,11.68,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/21/07,6.5,0,13,14,15.83571429,6.6,24.4,14,3.607142857,0.2,9.1,14,7.521428571,7.2,8,14,493.4285714,453,544,14,NLA2007_Profile_20091008.csv,7/21/07,1.7,NA,,NLA2007_Secchi_20091008.csv,7/21/07,4666466.297,15,4272888.889,28,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/21/07,NA,NA,NA,NA,339.1144185,10,NA,NA,NA,NA,NA,NA,28.39717424,5,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,3.6,0,3.6,3.2,3.1,0.2,0,6.5,0.2,8.3,0.1,0.1,8.5,0.3,0.8,9.3,55.4,64.7,15.1,0.4,15.5,0.001798644,47.1,0,47.1,9.6,11.4,0.7,0.5,22.2,0,4.4,0,0.8,5.2,0.1,0.5,1.9,13.7,15.6,7.8,1.6,9.4,0.173159264
NLA06608-0363,NLA12_MI-112,1000080,1,NA,PROB,-85.31406375,41.94278644,7/19/12,Palmer Lake,Michigan,12.79786549,UMW,56,NA,NATURAL,195.7958733,11.53051229,258.64,NA,7/19/12,NA,8.5,445,3070,2.88,NA,5.63,0.01,0,0.79,38,21.185,0,51.004,54.58,20.03,7.915,1.947,12,7.977,17.04,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/19/12,6.033333333,0.1,12.3,15,19.725,10,29.4,16,3.073333333,0.3,8.8,15,7.80625,7.1,8.5,16,502.375,457,583,16,nla2012_wide_profile_08232016.csv,7/19/12,1.025,1,,nla2012_secchi_08232016.csv,7/19/12,11556883738,26,NA,NA,119331.3951,15,nla2012_phytoplankton_wide_count_02122014.csv,7/19/12,131822,16,39601,16,21629,17,15509,17,3981,6,10689,6,87,3,680,3,nla2012_zoopcnt_04032014.csv,3.6,0,3.6,3.2,3.1,0.2,0,6.5,0.2,8.3,0.1,0.1,8.5,0.3,0.8,9.3,55.4,64.7,15.1,0.4,15.5,0.001798644,47.1,0,47.1,9.6,11.4,0.7,0.5,22.2,0,4.4,0,0.8,5.2,0.1,0.5,1.9,13.7,15.6,7.8,1.6,9.4,0.173159264
